customer_id,product_id,type,action_hour,gender,action_time,category
289654,83569,PageView,9,M,2018-04-07 09:49:00,Tea
1027122,74869,PageView,14,W,2018-04-03 14:59:00,Foundation Make-up
956370,37382,PageView,22,W,2018-04-14 22:41:00,Phone
12517,269519,PageView,22,M,2018-04-04 22:03:00,Coat
907711,331233,PageView,13,M,2018-04-05 13:26:00,Phone
921538,138556,PageView,14,W,2018-04-10 14:06:00,Phone
327303,128065,PageView,9,M,2018-04-02 09:55:00,Milk
327303,142875,PageView,9,M,2018-04-02 09:49:00,Tea
1427969,113630,PageView,15,W,2018-04-14 15:30:00,Tea
214543,24398,PageView,21,M,2018-04-10 21:15:00,Face Cream
1103296,90319,PageView,20,M,2018-04-08 20:35:00,Tea
871541,191255,PageView,18,M,2018-04-10 18:47:00,Phone
517576,280228,PageView,23,M,2018-04-10 23:40:00,Cookie
1152414,336165,PageView,11,W,2018-04-11 11:29:00,Phone
371602,284958,PageView,15,M,2018-04-10 15:47:00,Phone
1197427,101645,PageView,7,M,2018-04-02 07:27:00,Phone
537892,66102,PageView,19,W,2018-04-09 19:39:00,Face Cream
725285,72969,PageView,7,M,2018-04-01 07:31:00,Phone
210359,195358,PageView,23,W,2018-04-08 23:18:00,Necklace
221069,61887,PageView,9,M,2018-04-02 09:15:00,Phone
1602880,191016,PageView,21,M,2018-04-07 21:27:00,Phone
1435877,341906,PageView,17,M,2018-04-15 17:55:00,Tea
1435877,99456,PageView,18,M,2018-04-15 18:08:00,Phone
1108441,330689,PageView,23,M,2018-04-01 23:21:00,Coat
776092,76038,PageView,7,M,2018-04-08 07:01:00,Xbox
1457899,88639,PageView,1,M,2018-04-15 01:58:00,Coat
595077,256096,PageView,12,M,2018-04-06 12:00:00,Foundation Make-up
711024,337856,PageView,16,M,2018-04-07 16:58:00,Coat
401597,243656,PageView,10,M,2018-04-07 10:49:00,Bed
882260,351437,PageView,18,M,2018-04-13 18:18:00,Coat
1238657,343064,PageView,18,M,2018-04-12 18:41:00,Phone
711139,111985,PageView,23,M,2018-04-07 23:59:00,Tea
1330787,335894,PageView,17,W,2018-04-14 17:21:00,Rice Cooker
1202080,39800,PageView,20,M,2018-04-06 20:05:00,Phone
69631,15781,PageView,19,W,2018-04-05 19:41:00,Cookie
903449,284377,PageView,21,M,2018-04-09 21:31:00,Coat
619174,265435,PageView,19,M,2018-04-15 19:57:00,Phone
1229010,176401,PageView,13,M,2018-04-12 13:48:00,Phone
1229010,137335,PageView,14,M,2018-04-07 14:55:00,Phone
701918,284424,PageView,16,M,2018-04-15 16:50:00,Rice Cooker
1010630,297230,PageView,22,W,2018-04-06 22:30:00,Refrigerator
219761,84180,PageView,5,M,2018-04-03 05:13:00,Coat
219761,8297,PageView,14,M,2018-04-07 14:45:00,Coat
278015,224988,PageView,5,M,2018-04-09 05:37:00,Phone
278015,163757,PageView,12,M,2018-04-12 12:38:00,Notebook
88202,66059,PageView,10,M,2018-04-11 10:28:00,Candy
1465237,332701,PageView,9,W,2018-04-02 09:56:00,Phone
602216,284053,PageView,12,M,2018-04-02 12:00:00,Cookie
849125,84115,PageView,20,M,2018-04-01 20:38:00,Coat
379285,298835,PageView,9,M,2018-04-09 09:42:00,Tea
922277,30415,PageView,21,M,2018-04-11 21:25:00,Phone
922277,348248,PageView,5,M,2018-04-12 05:09:00,Foundation Make-up
1403868,327506,PageView,20,M,2018-04-07 20:34:00,Phone
872255,374999,PageView,18,W,2018-04-05 18:59:00,Phone
686121,110360,PageView,23,M,2018-04-08 23:04:00,Coat
412078,152743,PageView,8,M,2018-04-04 08:39:00,Foundation Make-up
55829,129089,PageView,9,W,2018-04-10 09:57:00,Notebook
1171770,332182,PageView,13,M,2018-04-02 13:13:00,Phone
310947,161225,PageView,17,M,2018-04-14 17:48:00,Milk
310947,48671,PageView,17,M,2018-04-14 17:26:00,Candy
1602991,271820,PageView,20,W,2018-04-11 20:26:00,Phone
1285330,117023,PageView,15,W,2018-04-03 15:38:00,Candy
775265,50777,PageView,14,M,2018-04-05 14:02:00,Refrigerator
218206,141096,PageView,19,M,2018-04-14 19:51:00,Necklace
1464963,40114,PageView,15,M,2018-04-02 15:16:00,Notebook
1202788,124687,PageView,22,M,2018-04-01 22:46:00,Coat
1122578,218419,PageView,9,M,2018-04-11 09:19:00,Xbox
85381,180945,PageView,16,M,2018-04-07 16:15:00,Phone
910658,124037,PageView,9,W,2018-04-07 09:38:00,Milk Power
1445565,134119,PageView,7,M,2018-04-09 07:36:00,Tea
1445565,38233,PageView,19,M,2018-04-14 19:42:00,Tea
244370,261534,PageView,14,M,2018-04-09 14:37:00,Cookie
244370,115346,PageView,8,M,2018-04-13 08:57:00,Candy
1069606,215438,PageView,11,M,2018-04-11 11:26:00,Cookie
1112031,201651,PageView,6,M,2018-04-07 06:48:00,Phone
1491332,113193,PageView,11,M,2018-04-14 11:34:00,Necklace
374804,334950,PageView,22,M,2018-04-02 22:15:00,Coat
374804,2909,PageView,22,M,2018-04-02 22:10:00,Digital Camera
1509351,105331,PageView,15,M,2018-04-05 15:40:00,Candy
607132,331738,PageView,9,M,2018-04-11 09:45:00,Phone
777137,212379,PageView,10,M,2018-04-08 10:04:00,Air Conditioner
1497794,70735,PageView,13,M,2018-04-12 13:06:00,Bed
652570,125522,PageView,7,W,2018-04-15 07:51:00,Bed
1302523,12221,PageView,21,M,2018-04-13 21:46:00,Tablet
29114,305571,PageView,17,M,2018-04-04 17:39:00,Phone
1137929,62558,PageView,18,M,2018-04-04 18:58:00,Digital Camera
2265,17511,PageView,12,W,2018-04-06 12:13:00,Phone
1143677,356493,PageView,7,W,2018-04-07 07:55:00,Tablet
1001666,241522,PageView,15,W,2018-04-07 15:11:00,Foundation Make-up
255302,343781,PageView,17,W,2018-04-05 17:21:00,Facial Essence
242033,321516,PageView,19,W,2018-04-11 19:46:00,Facial Moisturizer
807245,374608,PageView,20,M,2018-04-06 20:55:00,Candy
1288707,4013,PageView,13,M,2018-04-04 13:34:00,Phone
1159358,153260,PageView,21,M,2018-04-11 21:10:00,Necklace
503694,50171,PageView,9,M,2018-04-02 09:09:00,Phone
128385,200506,PageView,22,M,2018-04-03 22:22:00,Tea
752962,342535,PageView,8,M,2018-04-12 08:08:00,Coat
1381841,38129,PageView,9,M,2018-04-08 09:13:00,Phone
1315282,284395,PageView,13,M,2018-04-14 13:17:00,Phone
971025,294711,PageView,17,W,2018-04-05 17:27:00,Football
420592,124154,PageView,19,M,2018-04-12 19:10:00,Candy
1310962,301377,PageView,2,M,2018-04-14 02:06:00,Phone
112219,373445,PageView,8,M,2018-04-09 08:01:00,Potatio Chips
947063,92747,PageView,21,M,2018-04-08 21:30:00,Notebook
98024,11261,PageView,17,M,2018-04-03 17:47:00,Coat
98024,61738,PageView,18,M,2018-04-05 18:42:00,Phone
600606,100821,PageView,21,M,2018-04-03 21:43:00,Oatmeal
1290139,87729,PageView,17,M,2018-04-09 17:16:00,Digital Camera
1024971,189248,PageView,20,W,2018-04-04 20:16:00,Phone
1085561,256981,PageView,15,M,2018-04-09 15:57:00,Phone
1338046,297538,PageView,0,M,2018-04-09 00:06:00,Phone
198281,27704,PageView,1,M,2018-04-07 01:39:00,Jeans
556855,149912,PageView,11,M,2018-04-07 11:08:00,Phone
146677,357637,PageView,16,M,2018-04-03 16:18:00,Phone
936576,293511,PageView,10,M,2018-04-02 10:36:00,Tablet
870171,229189,PageView,7,M,2018-04-06 07:20:00,Coat
1153342,107331,PageView,21,M,2018-04-05 21:31:00,Sunscreen Cream
1202826,173511,PageView,19,M,2018-04-03 19:35:00,Coffee
373006,119617,PageView,17,M,2018-04-01 17:18:00,Tea
1213300,253502,PageView,20,M,2018-04-08 20:46:00,Notebook
544172,208164,PageView,22,M,2018-04-06 22:03:00,Tea
974328,210143,PageView,9,M,2018-04-05 09:19:00,Face Cream
603479,133087,PageView,3,M,2018-04-06 03:36:00,Milk Power
979483,315907,PageView,9,M,2018-04-09 09:23:00,Coat
506256,141273,PageView,14,M,2018-04-13 14:37:00,Air Conditioner
1053849,313787,PageView,11,M,2018-04-06 11:31:00,Phone
690196,119039,PageView,13,W,2018-04-09 13:34:00,Milk Power
1158742,154447,PageView,15,W,2018-04-05 15:38:00,Phone
169567,89510,PageView,22,W,2018-04-13 22:21:00,Necklace
714654,111083,PageView,16,M,2018-04-01 16:03:00,Makerup Water
1427685,368433,PageView,15,M,2018-04-01 15:08:00,Coat
602129,105385,PageView,20,M,2018-04-02 20:55:00,Phone
991505,232399,PageView,7,W,2018-04-07 07:14:00,Phone
156963,27024,PageView,22,M,2018-04-09 22:15:00,Bracelet
861617,264677,PageView,10,W,2018-04-11 10:09:00,Tea
96452,169422,PageView,13,W,2018-04-03 13:24:00,Sport Suit
550478,195970,PageView,9,M,2018-04-12 09:42:00,Coat
373897,185236,PageView,21,M,2018-04-04 21:38:00,Facial Essence
301058,79215,PageView,20,M,2018-04-08 20:43:00,Cake
584514,26291,PageView,13,W,2018-04-01 13:09:00,Bed
799161,201159,PageView,20,W,2018-04-10 20:04:00,Tea
1485649,50171,PageView,21,M,2018-04-03 21:54:00,Phone
584401,202766,PageView,23,W,2018-04-03 23:51:00,Phone
344422,353012,PageView,8,W,2018-04-10 08:28:00,Foundation Make-up
958091,140831,PageView,14,M,2018-04-04 14:05:00,Coat
459228,376457,PageView,6,W,2018-04-05 06:54:00,Coat
459228,119958,PageView,8,W,2018-04-05 08:26:00,Bed
355665,185836,PageView,9,W,2018-04-06 09:58:00,Phone
19953,263558,PageView,10,M,2018-04-03 10:57:00,Coat
196458,177209,PageView,23,M,2018-04-01 23:00:00,Eye Shadow
1439118,31583,PageView,14,M,2018-04-07 14:48:00,Phone
99717,320293,PageView,9,M,2018-04-13 09:21:00,Phone
227986,225257,PageView,20,W,2018-04-02 20:56:00,Phone
234419,261960,PageView,12,M,2018-04-13 12:57:00,Digital Camera
1082975,223746,PageView,23,M,2018-04-02 23:15:00,Washing Machine
906341,66785,PageView,18,M,2018-04-01 18:08:00,Coat
305727,310305,PageView,13,M,2018-04-05 13:50:00,Coat
305727,215328,PageView,14,M,2018-04-05 14:16:00,Coat
1580304,80197,PageView,19,W,2018-04-08 19:54:00,Facial Essence
209715,340144,PageView,11,W,2018-04-14 11:33:00,Phone
1077590,344293,PageView,10,M,2018-04-04 10:05:00,Phone
156559,54829,PageView,8,M,2018-04-04 08:46:00,Coat
1345631,43552,PageView,14,M,2018-04-03 14:28:00,Candy
1101330,89502,PageView,23,W,2018-04-06 23:12:00,Perfume
475315,145746,PageView,15,M,2018-04-15 15:43:00,Sofa
336984,189306,PageView,21,M,2018-04-08 21:17:00,Coat
569982,247535,PageView,12,W,2018-04-08 12:44:00,Facial Mask
533583,144383,PageView,10,W,2018-04-14 10:13:00,Induction Cooker
851417,255594,PageView,20,W,2018-04-03 20:59:00,Induction Cooker
1015042,225743,PageView,1,M,2018-04-10 01:41:00,Phone
288183,167081,PageView,21,W,2018-04-08 21:42:00,Coffee
391356,137648,PageView,9,M,2018-04-04 09:59:00,Facial Essence
392830,136062,PageView,9,W,2018-04-14 09:44:00,Face Cream
580559,146034,PageView,15,W,2018-04-12 15:02:00,Foundation Make-up
1144798,2671,PageView,23,M,2018-04-10 23:06:00,Coat
1144798,4239,PageView,23,M,2018-04-10 23:14:00,Coat
641163,272298,PageView,9,W,2018-04-11 09:12:00,Phone
1091336,202008,PageView,18,W,2018-04-04 18:04:00,Tea
1239214,353505,PageView,15,M,2018-04-13 15:39:00,Perfume
399702,242919,PageView,14,M,2018-04-10 14:53:00,Coat
1569567,247113,PageView,17,M,2018-04-15 17:31:00,Facial Moisturizer
217556,102559,PageView,19,W,2018-04-08 19:18:00,Phone
685599,112195,PageView,20,M,2018-04-11 20:08:00,Phone
998593,231594,PageView,22,M,2018-04-12 22:07:00,Necklace
1054586,121701,PageView,6,M,2018-04-12 06:26:00,Coat
206899,342716,PageView,6,W,2018-04-10 06:52:00,Tablet
1093862,10492,PageView,17,W,2018-04-06 17:47:00,Phone
1584727,16821,PageView,15,M,2018-04-10 15:57:00,Candy
814871,310506,PageView,16,M,2018-04-06 16:34:00,Phone
186750,66838,PageView,7,M,2018-04-13 07:26:00,Television
260769,53317,PageView,17,M,2018-04-13 17:45:00,Candy
1284452,82327,PageView,16,M,2018-04-06 16:15:00,Notebook
952091,21301,PageView,10,M,2018-04-01 10:11:00,Phone
967657,107331,PageView,16,M,2018-04-09 16:17:00,Sunscreen Cream
502762,31054,PageView,7,W,2018-04-13 07:25:00,Phone
366137,55219,PageView,17,W,2018-04-01 17:06:00,Tablet
1199762,280229,PageView,9,W,2018-04-02 09:56:00,Phone
952965,159497,PageView,15,M,2018-04-12 15:55:00,Cookie
200734,153700,PageView,10,M,2018-04-13 10:45:00,Phone
200734,153700,PageView,20,M,2018-04-07 20:57:00,Phone
606122,221413,PageView,19,M,2018-04-10 19:34:00,Phone
1373451,314110,PageView,19,M,2018-04-04 19:04:00,Candy
1238172,122433,PageView,13,M,2018-04-12 13:01:00,Phone
720070,101467,PageView,23,M,2018-04-01 23:36:00,Phone
902735,153599,PageView,1,W,2018-04-04 01:43:00,Phone
897057,330717,PageView,19,W,2018-04-03 19:45:00,Facial Essence
1327664,4152,PageView,20,M,2018-04-03 20:03:00,Lipstick
1233338,155538,PageView,20,M,2018-04-06 20:53:00,Coat
1233338,115236,PageView,4,M,2018-04-15 04:43:00,Jeans
697431,358444,PageView,15,M,2018-04-01 15:54:00,Air Conditioner
928612,289938,PageView,15,W,2018-04-07 15:44:00,Refrigerator
473156,39170,PageView,18,M,2018-04-04 18:32:00,Phone
928472,92337,PageView,17,M,2018-04-13 17:44:00,Coat
1582811,85796,PageView,8,M,2018-04-12 08:49:00,Phone
790091,105321,PageView,8,M,2018-04-10 08:35:00,Refrigerator
904225,163849,PageView,22,M,2018-04-02 22:14:00,Electric Kettle
319424,331845,PageView,10,M,2018-04-01 10:48:00,Tea
1424651,63991,PageView,10,M,2018-04-15 10:05:00,Bed
113165,322524,PageView,16,M,2018-04-03 16:45:00,Candy
545540,81205,PageView,22,M,2018-04-14 22:07:00,Bed
1298054,283320,PageView,23,M,2018-04-03 23:28:00,Phone
1343883,166869,PageView,16,W,2018-04-15 16:52:00,Phone
860604,365795,PageView,7,M,2018-04-15 07:46:00,Coat
1024024,324700,PageView,13,M,2018-04-11 13:14:00,Coat
758736,31583,PageView,7,M,2018-04-06 07:20:00,Phone
1081675,140733,PageView,22,M,2018-04-06 22:40:00,Coat
1521019,93767,PageView,17,W,2018-04-10 17:14:00,Light
953881,35151,PageView,22,M,2018-04-13 22:01:00,Tablet
761048,164238,PageView,15,W,2018-04-13 15:36:00,Phone
447343,204909,PageView,7,W,2018-04-04 07:05:00,Phone
700902,228251,PageView,23,W,2018-04-11 23:19:00,Phone
1333610,95800,PageView,7,M,2018-04-03 07:31:00,Phone
1055911,322116,PageView,16,W,2018-04-09 16:44:00,Tea
1284033,269552,PageView,20,M,2018-04-09 20:16:00,Sunscreen Cream
1394782,207942,PageView,22,M,2018-04-09 22:15:00,Notebook
910619,339063,PageView,9,W,2018-04-05 09:34:00,Notebook
435497,7663,PageView,20,M,2018-04-02 20:34:00,Phone
435497,180945,PageView,20,M,2018-04-02 20:32:00,Phone
750981,202766,PageView,15,W,2018-04-14 15:38:00,Phone
15992,288062,PageView,20,W,2018-04-05 20:10:00,Phone
15992,47656,PageView,11,W,2018-04-03 11:53:00,Lipstick
1366296,47806,PageView,14,W,2018-04-13 14:58:00,Bracelet
981047,107331,PageView,18,M,2018-04-15 18:19:00,Sunscreen Cream
683899,216590,PageView,11,W,2018-04-10 11:37:00,Foundation Make-up
1298309,157263,PageView,11,M,2018-04-11 11:16:00,Tablet
626313,130908,PageView,16,W,2018-04-13 16:58:00,Notebook
1325862,108511,PageView,13,W,2018-04-12 13:24:00,Facial Essence
333633,127681,PageView,7,W,2018-04-06 07:40:00,Phone
354679,173334,PageView,22,W,2018-04-14 22:07:00,Tea
1411026,193929,PageView,11,W,2018-04-14 11:48:00,Foundation Make-up
247568,194921,PageView,13,W,2018-04-13 13:21:00,Cake
995206,145447,PageView,0,M,2018-04-01 00:43:00,Phone
995206,274222,PageView,12,M,2018-04-09 12:37:00,Tea
995206,59309,PageView,0,M,2018-04-07 00:22:00,Coat
360526,56004,PageView,7,W,2018-04-06 07:01:00,Foundation Make-up
360526,364057,PageView,22,W,2018-04-03 22:06:00,Makerup Water
207049,302084,PageView,12,W,2018-04-11 12:29:00,Tablet
761305,162251,PageView,12,M,2018-04-04 12:22:00,Notebook
448756,118420,PageView,20,M,2018-04-12 20:46:00,Face Cream
1124063,110244,PageView,12,M,2018-04-07 12:24:00,Phone
1360601,377012,PageView,21,W,2018-04-13 21:26:00,Bed
86968,56301,PageView,17,M,2018-04-02 17:24:00,Coat
1608690,106690,PageView,15,M,2018-04-02 15:21:00,Digital Camera
711994,80805,PageView,15,M,2018-04-15 15:06:00,Sunscreen Cream
1257240,255106,PageView,13,W,2018-04-02 13:07:00,Bed
1394543,7310,PageView,18,M,2018-04-01 18:28:00,Tea
1394543,111806,PageView,21,M,2018-04-08 21:23:00,Coffee
949529,88789,PageView,16,W,2018-04-06 16:11:00,Football
705317,90966,PageView,10,M,2018-04-10 10:30:00,Tablet
695938,57931,PageView,12,W,2018-04-02 12:09:00,Necklace
3679,354169,PageView,21,M,2018-04-13 21:42:00,Phone
853364,295410,PageView,23,M,2018-04-04 23:20:00,Phone
924718,2909,PageView,7,M,2018-04-05 07:41:00,Digital Camera
56371,349848,PageView,13,M,2018-04-02 13:48:00,Phone
1202216,369926,PageView,15,M,2018-04-07 15:01:00,Phone
1597870,81251,PageView,22,W,2018-04-08 22:13:00,Phone
1508936,156189,PageView,0,M,2018-04-01 00:07:00,Phone
402616,297379,PageView,13,M,2018-04-12 13:52:00,Washing Machine
119523,87267,PageView,23,W,2018-04-05 23:06:00,Makerup Water
128148,145764,PageView,13,W,2018-04-10 13:10:00,Foundation Make-up
602415,104027,PageView,10,W,2018-04-08 10:21:00,Air Conditioner
325753,185607,PageView,19,M,2018-04-07 19:59:00,Ring
590596,187799,PageView,20,M,2018-04-10 20:39:00,Tea
1035632,22574,PageView,12,M,2018-04-10 12:34:00,Air Conditioner
552562,129999,PageView,23,M,2018-04-01 23:25:00,Phone
1567713,260996,PageView,23,W,2018-04-07 23:12:00,Foundation Make-up
1120072,198955,PageView,22,M,2018-04-09 22:16:00,Tablet
1303464,17293,PageView,15,W,2018-04-01 15:21:00,Football
144659,205762,PageView,0,W,2018-04-05 00:27:00,Refrigerator
1151279,280156,PageView,9,M,2018-04-15 09:56:00,Facial Essence
202630,27223,PageView,21,W,2018-04-04 21:40:00,Foundation Make-up
1279896,359650,PageView,23,M,2018-04-08 23:02:00,Cookie
562817,17926,PageView,8,M,2018-04-12 08:04:00,Digital Camera
1401392,224207,PageView,9,M,2018-04-03 09:54:00,Coat
538716,186437,PageView,10,M,2018-04-07 10:53:00,Phone
1453153,35386,PageView,6,M,2018-04-14 06:22:00,Bracelet
1194006,213289,PageView,12,W,2018-04-01 12:56:00,Perfume
922162,319649,PageView,23,W,2018-04-04 23:15:00,Face Cream
1485483,286142,PageView,19,M,2018-04-08 19:00:00,Phone
1384833,277572,PageView,18,M,2018-04-09 18:29:00,Facial Essence
750942,157263,PageView,16,W,2018-04-06 16:50:00,Tablet
139129,52889,PageView,0,M,2018-04-10 00:35:00,Tablet
996068,120765,PageView,6,M,2018-04-08 06:18:00,Coat
883510,110244,PageView,12,W,2018-04-03 12:56:00,Phone
807583,211181,PageView,22,M,2018-04-08 22:56:00,Candy
807583,361681,PageView,23,M,2018-04-08 23:15:00,Tea
1316834,57213,PageView,21,W,2018-04-03 21:25:00,Bed
1172311,164374,PageView,19,M,2018-04-12 19:10:00,Induction Cooker
1492298,264515,PageView,7,M,2018-04-02 07:55:00,Coat
1350420,314719,PageView,15,M,2018-04-04 15:49:00,Candy
1032473,334110,PageView,3,M,2018-04-11 03:15:00,Candy
78413,326736,PageView,19,W,2018-04-03 19:04:00,Television
1558490,354852,PageView,12,M,2018-04-09 12:46:00,Phone
118691,347882,PageView,20,M,2018-04-14 20:30:00,Makerup Water
246925,199928,PageView,11,M,2018-04-01 11:35:00,Phone
1595475,218881,PageView,17,M,2018-04-12 17:36:00,Digital Camera
853221,298609,PageView,9,W,2018-04-10 09:12:00,Bed
558338,17802,PageView,21,M,2018-04-12 21:00:00,Coat
646813,109606,PageView,18,W,2018-04-08 18:24:00,Perfume
1197820,134549,PageView,19,W,2018-04-12 19:55:00,Phone
839653,363319,PageView,17,W,2018-04-11 17:27:00,Phone
990962,107828,PageView,21,M,2018-04-12 21:22:00,Necklace
650539,303562,PageView,19,M,2018-04-06 19:57:00,Sunscreen Cream
812674,337948,PageView,12,M,2018-04-14 12:39:00,Tablet
625489,295037,PageView,17,M,2018-04-14 17:29:00,Phone
1463406,212076,PageView,21,M,2018-04-02 21:35:00,Coat
1526654,195358,PageView,19,M,2018-04-04 19:40:00,Necklace
128668,106859,PageView,8,W,2018-04-08 08:42:00,Phone
393698,307499,PageView,20,W,2018-04-05 20:58:00,Lipstick
1109896,37382,PageView,19,W,2018-04-10 19:10:00,Phone
1605444,348439,PageView,13,M,2018-04-13 13:20:00,Coffee
818508,232941,PageView,19,M,2018-04-11 19:56:00,Television
881412,275374,PageView,22,M,2018-04-14 22:53:00,Coat
1262760,337618,PageView,20,W,2018-04-10 20:58:00,Coffee
1547659,31775,PageView,11,M,2018-04-10 11:38:00,Coat
940688,302588,PageView,12,W,2018-04-06 12:08:00,Phone
243580,266745,PageView,21,M,2018-04-06 21:54:00,Coat
501298,296202,PageView,21,M,2018-04-05 21:22:00,Facial Essence
1602808,304403,PageView,15,W,2018-04-08 15:12:00,Face Cream
646097,214744,PageView,17,M,2018-04-02 17:10:00,Tablet
535853,277561,PageView,11,W,2018-04-12 11:40:00,Bed
740629,94043,PageView,1,W,2018-04-11 01:26:00,Tablet
199370,376630,PageView,23,M,2018-04-09 23:16:00,Xbox
761731,164058,PageView,15,W,2018-04-12 15:26:00,Notebook
81288,365857,PageView,21,W,2018-04-05 21:41:00,Lipstick
2050,34925,PageView,22,M,2018-04-04 22:58:00,Phone
266324,151355,PageView,23,W,2018-04-06 23:49:00,Sunscreen Cream
266324,42304,PageView,23,W,2018-04-06 23:47:00,Sunscreen Cream
643151,175631,PageView,2,M,2018-04-13 02:25:00,Notebook
1154007,190051,PageView,19,M,2018-04-01 19:54:00,Phone
1185747,325187,PageView,19,M,2018-04-13 19:28:00,Coat
816553,318062,PageView,13,M,2018-04-06 13:42:00,Phone
1482142,231032,PageView,17,M,2018-04-05 17:11:00,Coat
1482142,101730,PageView,21,M,2018-04-05 21:51:00,Coat
962479,365088,PageView,14,W,2018-04-04 14:47:00,Facial Moisturizer
767730,324342,PageView,9,M,2018-04-15 09:29:00,Phone
381946,261870,PageView,13,M,2018-04-07 13:55:00,Phone
647810,230633,PageView,11,M,2018-04-06 11:50:00,Notebook
908321,164449,PageView,11,M,2018-04-11 11:45:00,Phone
995195,330463,PageView,20,M,2018-04-01 20:35:00,Potatio Chips
1125833,281319,PageView,13,M,2018-04-13 13:40:00,Candy
276614,52314,PageView,10,W,2018-04-09 10:51:00,Face Cream
779266,170406,PageView,20,W,2018-04-08 20:53:00,Phone
435969,372129,PageView,21,M,2018-04-06 21:27:00,Digital Camera
306328,338995,PageView,14,M,2018-04-09 14:53:00,Coat
445473,88599,PageView,11,M,2018-04-13 11:16:00,Candy
1525010,17542,PageView,19,M,2018-04-02 19:44:00,Coat
345877,13067,PageView,10,M,2018-04-05 10:22:00,Cookie
1142292,105992,PageView,21,M,2018-04-07 21:58:00,Face Cream
742263,81731,PageView,22,M,2018-04-09 22:13:00,Cookie
1561030,14360,PageView,14,W,2018-04-07 14:04:00,Face Cream
83007,274367,PageView,16,M,2018-04-14 16:32:00,Tea
1128831,297451,PageView,22,M,2018-04-06 22:15:00,Phone
521509,99911,PageView,18,W,2018-04-14 18:59:00,Phone
924062,335793,PageView,3,M,2018-04-06 03:59:00,Phone
558207,26080,PageView,22,M,2018-04-01 22:51:00,Pants
1264228,86618,PageView,14,M,2018-04-02 14:00:00,Cookie
453535,283569,PageView,13,M,2018-04-05 13:14:00,Coat
453535,239251,PageView,13,M,2018-04-05 13:10:00,Coat
907332,211688,PageView,9,M,2018-04-03 09:34:00,Cookie
770703,212451,PageView,10,M,2018-04-14 10:53:00,Notebook
115000,107828,PageView,7,W,2018-04-12 07:18:00,Necklace
1349891,87926,PageView,4,M,2018-04-07 04:40:00,Television
619260,192618,PageView,17,M,2018-04-10 17:09:00,Coat
1574100,58406,PageView,11,M,2018-04-10 11:05:00,Phone
543833,52794,PageView,21,M,2018-04-02 21:41:00,Phone
1113064,201469,PageView,19,W,2018-04-04 19:11:00,Tablet
1169521,327151,PageView,23,M,2018-04-03 23:26:00,Ring
1387548,137955,PageView,20,M,2018-04-05 20:29:00,Coat
1566114,367717,PageView,15,M,2018-04-05 15:46:00,Phone
66905,183231,PageView,18,W,2018-04-03 18:20:00,Eye Shadow
1397547,307583,PageView,8,M,2018-04-02 08:14:00,Facial Essence
587740,104800,PageView,8,M,2018-04-05 08:34:00,Notebook
632115,322692,PageView,10,M,2018-04-03 10:52:00,Face Cream
68318,198767,PageView,9,W,2018-04-10 09:35:00,Refrigerator
1484125,132541,PageView,11,M,2018-04-13 11:08:00,Milk
1523333,147464,PageView,17,M,2018-04-07 17:12:00,Facial Essence
825642,269101,PageView,21,M,2018-04-12 21:02:00,Badminton
962565,238868,PageView,14,W,2018-04-11 14:09:00,Lipstick
1460452,240299,PageView,5,M,2018-04-02 05:54:00,Notebook
1283509,366664,PageView,14,M,2018-04-07 14:52:00,Lipstick
685234,356078,PageView,18,M,2018-04-06 18:29:00,Coat
191161,16819,PageView,19,M,2018-04-12 19:50:00,Bed
572715,207821,PageView,12,W,2018-04-11 12:43:00,Washing Machine
1035481,330483,PageView,15,W,2018-04-09 15:47:00,Face Cream
1441414,284185,PageView,21,W,2018-04-06 21:20:00,Eye Shadow
1144318,223746,PageView,7,M,2018-04-11 07:40:00,Washing Machine
363,302374,PageView,12,M,2018-04-10 12:19:00,Phone
233287,129438,PageView,17,W,2018-04-15 17:02:00,Phone
752279,56342,PageView,1,M,2018-04-05 01:11:00,Electric Kettle
758192,173066,PageView,18,W,2018-04-07 18:15:00,Tablet
756132,373919,PageView,9,M,2018-04-07 09:09:00,Tea
988130,376626,PageView,15,W,2018-04-15 15:28:00,Candy
28014,170842,PageView,0,M,2018-04-04 00:08:00,Phone
616265,258780,PageView,13,M,2018-04-08 13:04:00,Bracelet
1177003,157145,PageView,14,W,2018-04-07 14:44:00,Television
1255923,33871,PageView,10,W,2018-04-13 10:10:00,Phone
754465,324226,PageView,15,M,2018-04-10 15:40:00,Notebook
701047,330258,PageView,20,W,2018-04-04 20:33:00,Tea
1355839,143110,PageView,10,M,2018-04-03 10:30:00,Phone
718142,143604,PageView,13,M,2018-04-11 13:08:00,Notebook
871452,59840,PageView,10,M,2018-04-11 10:56:00,Tablet
1223786,32432,PageView,10,M,2018-04-14 10:15:00,Perfume
208992,347401,PageView,23,M,2018-04-08 23:47:00,Lipstick
1592506,186429,PageView,23,W,2018-04-13 23:15:00,Phone
1365129,256167,PageView,11,M,2018-04-07 11:01:00,Phone
1224449,178145,PageView,17,W,2018-04-11 17:17:00,Facial Moisturizer
929752,323628,PageView,6,M,2018-04-06 06:39:00,Coat
1262327,293152,PageView,22,M,2018-04-06 22:30:00,Facial Mask
403585,97463,PageView,18,M,2018-04-07 18:09:00,Phone
1266434,38428,PageView,7,M,2018-04-14 07:38:00,Coat
